Sensor Name,Sensor Type,Timestamp,Temperature ( C ),Humidity ( RH ),Dew Point ( C ),Heat Index ( C ),Feels Like ( C ),Wind Chill ( C ),Barometric Pressure ( HPA ),Accumulated Rain ( MM ),Wind Speed ( KPH ),Wind Average ( KPH ),Wind Direction,Wired Sensor Temperature,Wired Sensor Humidity,Soil & Liquid Temperature,Water Detected,UV Index,Light Intensity,Measured Light,Lightning Strike Count,Lightning Closest Strike Distance
Engenho,AcuRite Iris®,2026/13/06 05:15,14.7,76.0,13.2,17.3,18.5,17.5,1011.18,0.0,0.0,0.0,113.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 05:20,14.4,77.0,13.2,17.0,18.2,17.2,1011.18,0.0,0.0,0.0,113.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 05:25,14.8,76.0,13.3,17.4,18.7,17.6,1011.51,0.0,0.0,0.0,113.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 05:30,14.3,77.0,13.1,16.9,18.1,17.1,1011.51,0.0,0.0,0.0,113.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 05:35,14.1,78.0,13.0,16.7,17.8,16.9,1011.51,0.0,0.0,0.0,113.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 05:40,14.4,78.0,13.3,17.1,18.3,17.2,1011.85,0.0,0.0,0.0,113.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 05:45,14.3,78.0,13.2,16.9,18.1,17.1,1011.85,0.0,0.0,0.0,113.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 05:50,14.3,78.0,13.2,16.9,18.1,17.1,1012.19,0.0,0.0,0.0,113.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 05:55,14.1,78.0,13.0,16.7,17.8,16.9,1012.19,0.0,0.0,0.0,113.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 06:00,14.2,78.0,13.1,16.8,18.0,17.0,1012.19,0.0,0.0,0.0,113.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 06:05,14.2,77.0,12.9,16.8,17.9,17.0,1012.19,0.0,0.0,0.0,113.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 06:10,14.1,77.0,12.8,16.7,17.8,16.9,1012.19,0.0,0.0,0.0,113.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 06:15,14.2,77.0,12.9,16.8,17.9,17.0,1012.19,0.0,0.0,0.0,113.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 06:20,14.3,76.0,12.8,16.9,18.0,17.1,1012.53,0.0,3.0,2.0,135.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 06:25,14.7,74.0,12.8,17.2,18.4,17.5,1012.53,0.0,0.0,0.0,135.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 06:30,14.8,73.0,12.7,17.3,18.4,17.6,1012.53,0.0,5.0,2.0,135.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 06:35,15.3,73.0,13.2,17.9,19.1,18.1,1012.87,0.0,0.0,0.0,135.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 06:40,15.2,73.0,13.1,17.8,18.9,18.0,1013.21,0.0,0.0,0.0,135.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 06:45,15.2,73.0,13.1,17.8,18.9,18.0,1013.21,0.0,0.0,0.0,135.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 06:50,14.9,73.0,12.8,17.4,18.6,17.7,1013.21,0.0,2.0,0.0,135.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 06:55,15.2,73.0,13.1,17.8,18.9,18.0,1013.21,0.0,0.0,0.0,135.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 07:00,15.1,73.0,13.0,17.7,18.8,17.9,1013.55,0.0,0.0,0.0,135.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 07:05,15.1,73.0,13.0,17.7,18.8,17.9,1013.55,0.0,0.0,0.0,135.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 07:10,14.8,75.0,13.1,17.4,18.6,17.6,1013.88,0.0,0.0,0.0,135.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 07:15,15.0,75.0,13.3,17.6,18.8,17.8,1013.88,0.0,0.0,0.0,135.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 07:20,15.0,74.0,13.1,17.6,18.7,17.8,1013.88,0.0,0.0,0.0,135.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 07:25,14.9,74.0,13.0,17.5,18.7,17.7,1014.22,0.0,0.0,0.0,135.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 07:30,14.7,76.0,13.2,17.3,18.5,17.5,1014.22,0.0,0.0,0.0,135.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 07:35,15.4,75.0,13.7,18.1,19.4,18.2,1014.22,0.0,0.0,0.0,135.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 07:40,15.9,73.0,13.8,18.6,19.9,18.7,1014.56,0.0,0.0,0.0,135.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 07:45,16.9,72.0,14.5,19.6,21.2,19.7,1014.56,0.0,0.0,0.0,135.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 07:50,17.7,69.0,14.6,20.4,22.0,20.5,1014.56,0.0,0.0,0.0,135.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 07:55,18.2,68.0,14.9,20.9,22.6,21.0,1014.56,0.0,0.0,0.0,135.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 08:00,19.3,67.0,15.7,22.1,24.0,22.1,1014.56,0.0,0.0,0.0,135.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 08:05,19.9,66.0,16.1,22.8,24.7,22.7,1014.56,0.0,0.0,0.0,135.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 08:10,20.5,65.0,16.3,23.3,25.4,23.3,1014.56,0.0,0.0,0.0,135.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 08:15,20.5,65.0,16.3,23.3,25.4,23.3,1014.9,0.0,2.0,0.0,135.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 08:20,21.7,63.0,17.0,24.7,26.9,24.5,1014.9,0.0,0.0,0.0,135.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 08:25,21.5,63.0,16.8,24.4,26.6,24.3,1014.9,0.0,3.0,0.0,135.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 08:30,21.9,63.0,17.2,24.9,27.2,24.7,1014.9,0.0,0.0,2.0,135.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 08:35,21.2,63.0,16.5,24.1,26.2,24.0,1014.9,0.0,6.0,3.0,113.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 08:40,20.9,64.0,16.5,23.8,25.2,23.7,1014.9,0.0,3.0,5.0,113.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 08:45,20.6,65.0,16.4,23.5,24.8,23.4,1014.9,0.0,6.0,5.0,113.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 08:50,20.5,65.0,16.3,23.3,24.7,23.3,1015.24,0.0,6.0,5.0,113.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 08:55,20.5,65.0,16.3,23.3,25.4,23.3,1015.24,0.0,3.0,3.0,113.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 09:00,21.1,65.0,16.9,24.1,26.2,23.9,1015.24,0.0,2.0,3.0,113.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 09:05,21.0,64.0,16.6,23.9,25.3,23.8,1015.24,0.0,6.0,5.0,113.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 09:10,21.2,64.0,16.8,24.1,25.6,24.0,1015.24,0.0,5.0,5.0,135.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 09:15,21.4,63.0,16.7,24.3,26.5,24.2,1015.24,0.0,8.0,3.0,113.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 09:20,21.4,63.0,16.7,24.3,25.8,24.2,1015.24,0.0,6.0,5.0,113.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 09:25,21.7,63.0,17.0,24.7,26.9,24.5,1015.24,0.0,3.0,3.0,135.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 09:30,20.0,67.0,16.3,22.8,24.2,22.8,1015.24,0.0,6.0,6.0,113.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 09:35,19.6,68.0,16.2,22.4,24.4,22.4,1015.24,0.0,5.0,3.0,90.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 09:40,19.5,68.0,16.1,22.3,24.3,22.3,1015.24,0.0,3.0,3.0,135.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 09:45,19.7,68.0,16.3,22.6,24.6,22.5,1015.58,0.0,3.0,3.0,158.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 09:50,19.9,68.0,16.5,22.8,24.9,22.7,1015.58,0.0,5.0,3.0,135.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 09:55,20.1,68.0,16.7,23.0,25.1,22.9,1015.58,0.0,5.0,3.0,113.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 10:00,20.0,68.0,16.6,22.9,25.0,22.8,1015.58,0.0,2.0,3.0,113.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 10:05,20.2,68.0,16.8,23.1,25.3,23.0,1015.92,0.0,6.0,2.0,113.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 10:10,20.2,67.0,16.6,23.1,24.5,23.0,1015.92,0.0,2.0,5.0,135.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 10:15,20.8,68.0,17.3,23.8,26.1,23.6,1015.92,0.0,2.0,0.0,135.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 10:20,20.7,66.0,16.8,23.6,25.8,23.5,1015.58,0.0,2.0,2.0,113.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 10:25,20.6,66.0,16.7,23.5,25.6,23.4,1015.92,0.0,3.0,0.0,203.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 10:30,19.9,70.0,16.9,22.9,25.1,22.7,1015.92,0.0,3.0,3.0,203.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 10:35,20.6,69.0,17.4,23.6,25.9,23.4,1015.92,0.0,3.0,0.0,203.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 10:40,21.1,67.0,17.4,24.1,26.4,23.9,1015.92,0.0,5.0,3.0,90.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 10:45,21.1,66.0,17.2,24.1,26.3,23.9,1015.92,0.0,8.0,3.0,68.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 10:50,21.2,66.0,17.2,24.2,26.5,24.0,1015.92,0.0,2.0,2.0,135.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 10:55,21.0,68.0,17.5,24.0,26.4,23.8,1015.92,0.0,2.0,2.0,203.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 11:00,20.1,70.0,17.1,23.1,25.3,22.9,1015.92,0.0,2.0,0.0,203.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 11:05,20.9,68.0,17.4,23.9,26.3,23.7,1015.92,0.0,0.0,0.0,203.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 11:10,19.7,71.0,16.9,22.7,24.9,22.5,1015.92,0.0,3.0,3.0,270.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 11:15,20.0,70.0,17.0,22.9,24.4,22.8,1015.92,0.0,6.0,5.0,248.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 11:20,20.1,70.0,17.1,23.1,24.6,22.9,1015.92,0.0,3.0,5.0,248.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 11:25,20.2,70.0,17.2,23.2,25.4,23.0,1015.92,0.0,5.0,3.0,225.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 11:30,20.3,70.0,17.3,23.3,25.6,23.1,1015.58,0.0,5.0,3.0,225.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 11:35,20.1,70.0,17.1,23.1,25.3,22.9,1015.58,0.0,2.0,3.0,248.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 11:40,20.4,70.0,17.4,23.4,25.8,23.2,1015.58,0.0,3.0,3.0,248.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 11:45,20.3,70.0,17.3,23.3,25.6,23.1,1015.58,0.0,2.0,3.0,270.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 11:50,20.4,70.0,17.4,23.4,25.8,23.2,1015.58,0.0,6.0,3.0,270.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 11:55,20.4,70.0,17.4,23.4,25.1,23.2,1015.58,0.0,6.0,5.0,248.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 12:00,20.5,70.0,17.5,23.5,25.2,23.3,1015.92,0.0,8.0,5.0,248.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 12:05,20.7,70.0,17.7,23.7,25.4,23.5,1015.58,0.0,5.0,5.0,248.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 12:10,20.8,69.0,17.6,23.8,25.6,23.6,1015.92,0.0,3.0,5.0,248.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 12:15,20.6,69.0,17.4,23.6,25.9,23.4,1015.58,0.0,5.0,3.0,270.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 12:20,20.5,69.0,17.3,23.4,25.8,23.3,1015.58,0.0,3.0,3.0,225.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 12:25,20.4,68.0,17.0,23.4,25.6,23.2,1015.58,0.0,5.0,3.0,248.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 12:30,20.5,69.0,17.3,23.4,25.8,23.3,1015.58,0.0,5.0,3.0,248.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 12:35,20.4,68.0,17.0,23.4,24.9,23.2,1015.58,0.0,6.0,5.0,248.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 12:40,20.6,68.0,17.1,23.6,25.1,23.4,1015.58,0.0,5.0,5.0,248.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 12:45,22.3,65.0,18.1,25.4,27.2,25.1,1015.24,0.0,3.0,5.0,248.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 12:50,22.5,67.0,18.7,25.6,28.4,25.3,1015.24,0.0,2.0,3.0,248.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 12:55,22.0,67.0,18.2,25.1,27.7,24.8,1015.24,0.0,5.0,3.0,248.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 13:00,21.9,67.0,18.2,25.0,27.6,24.7,1015.24,0.0,3.0,3.0,248.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 13:05,22.0,67.0,18.2,25.1,27.7,24.8,1015.24,0.0,3.0,3.0,248.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 13:10,21.7,68.0,18.2,24.8,27.4,24.5,1015.24,0.0,5.0,3.0,248.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 13:15,21.6,68.0,18.1,24.7,27.2,24.4,1015.24,0.0,3.0,3.0,270.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 13:20,21.8,67.0,18.1,24.9,27.4,24.6,1015.24,0.0,3.0,3.0,248.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 13:25,21.7,66.0,17.7,24.7,27.2,24.5,1015.24,0.0,2.0,3.0,270.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 13:30,21.8,65.0,17.6,24.8,27.2,24.6,1015.24,0.0,3.0,2.0,270.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 13:35,21.7,66.0,17.7,24.7,27.2,24.5,1014.9,0.0,5.0,3.0,248.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 13:40,21.6,69.0,18.3,24.7,27.3,24.4,1014.9,0.0,3.0,3.0,270.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 13:45,21.5,67.0,17.7,24.5,26.9,24.3,1014.9,0.0,2.0,2.0,270.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 13:50,21.7,65.0,17.5,24.7,27.1,24.5,1014.9,0.0,5.0,3.0,270.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 13:55,21.6,65.0,17.4,24.6,26.9,24.4,1014.9,0.0,3.0,2.0,270.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 14:00,21.2,70.0,18.2,24.3,26.2,24.0,1014.9,0.0,3.0,5.0,248.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 14:05,21.3,71.0,18.5,24.4,27.1,24.1,1014.9,0.0,5.0,3.0,270.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 14:10,21.3,71.0,18.5,24.4,27.1,24.1,1014.9,0.0,3.0,2.0,270.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 14:15,20.8,71.0,18.1,23.9,26.4,23.6,1014.9,0.0,5.0,3.0,225.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 14:20,20.9,70.0,17.9,24.0,26.5,23.7,1014.9,0.0,5.0,3.0,248.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 14:25,20.8,71.0,18.1,23.9,26.4,23.6,1014.9,0.0,6.0,3.0,248.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 14:30,21.1,71.0,18.3,24.2,26.8,23.9,1014.9,0.0,3.0,3.0,248.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 14:35,21.3,71.0,18.5,24.4,27.1,24.1,1014.9,0.0,0.0,2.0,248.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 14:40,21.1,70.0,18.1,24.2,26.7,23.9,1015.24,0.0,3.0,0.0,225.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 14:45,21.0,70.0,17.9,24.1,26.6,23.8,1014.9,0.0,0.0,2.0,135.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 14:50,20.8,70.0,17.8,23.8,26.3,23.6,1014.9,0.0,5.0,3.0,113.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 14:55,20.9,71.0,18.2,24.0,26.6,23.7,1014.9,0.0,0.0,2.0,113.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 15:00,20.9,71.0,18.2,24.0,26.6,23.7,1015.24,0.0,0.0,3.0,135.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 15:05,20.5,71.0,17.7,23.5,25.9,23.3,1014.9,0.0,2.0,2.0,203.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 15:10,20.6,71.0,17.8,23.6,26.1,23.4,1014.9,0.0,5.0,2.0,135.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 15:15,20.4,72.0,17.9,23.5,25.9,23.2,1014.9,0.0,0.0,2.0,135.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 15:20,20.5,72.0,17.9,23.6,26.1,23.3,1014.9,0.0,3.0,2.0,135.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 15:25,20.5,72.0,17.9,23.6,26.1,23.3,1015.24,0.0,0.0,2.0,315.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 15:30,20.4,72.0,17.9,23.5,25.9,23.2,1015.24,0.0,5.0,2.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 15:35,20.5,72.0,17.9,23.6,26.1,23.3,1015.24,0.0,0.0,3.0,90.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 15:40,20.2,72.0,17.7,23.2,25.7,23.0,1015.24,0.0,5.0,2.0,113.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 15:45,20.5,72.0,17.9,23.6,26.1,23.3,1015.24,0.0,3.0,0.0,113.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 15:50,20.0,72.0,17.4,23.0,25.3,22.8,1015.24,0.0,3.0,3.0,113.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 15:55,19.4,72.0,16.9,22.4,23.9,22.2,1015.24,0.0,6.0,6.0,135.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 16:00,19.5,72.0,17.0,22.4,23.9,22.3,1015.24,0.0,6.0,5.0,45.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 16:05,19.4,73.0,17.2,22.4,23.9,22.2,1015.58,0.0,5.0,5.0,135.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 16:10,19.3,73.0,17.1,22.3,23.8,22.1,1015.58,0.0,3.0,5.0,113.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 16:15,19.6,73.0,17.3,22.6,24.9,22.4,1015.58,0.0,6.0,3.0,135.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 16:20,19.3,73.0,17.1,22.3,24.5,22.1,1015.58,0.0,6.0,3.0,158.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 16:25,19.5,72.0,17.0,22.4,24.7,22.3,1015.58,0.0,3.0,3.0,135.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 16:30,19.5,72.0,17.0,22.4,24.7,22.3,1015.58,0.0,5.0,2.0,135.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 16:35,19.4,72.0,16.9,22.4,24.6,22.2,1015.58,0.0,3.0,3.0,135.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 16:40,19.4,72.0,16.9,22.4,24.6,22.2,1015.58,0.0,3.0,2.0,135.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 16:45,19.4,72.0,16.9,22.4,24.6,22.2,1015.24,0.0,0.0,2.0,225.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 16:50,19.3,72.0,16.8,22.3,24.4,22.1,1015.58,0.0,0.0,2.0,225.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 16:55,19.5,72.0,17.0,22.4,24.7,22.3,1015.58,0.0,2.0,0.0,158.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 17:00,19.5,72.0,17.0,22.4,24.7,22.3,1015.58,0.0,3.0,3.0,158.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 17:05,18.9,72.0,16.4,21.8,23.9,21.7,1015.58,0.0,2.0,3.0,203.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 17:10,18.9,73.0,16.7,21.8,23.9,21.7,1015.58,0.0,3.0,2.0,203.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 17:15,18.7,73.0,16.4,21.6,23.7,21.5,1015.58,0.0,2.0,2.0,203.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 17:20,18.8,73.0,16.6,21.7,23.8,21.6,1015.58,0.0,0.0,0.0,203.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 17:25,18.2,73.0,15.9,21.1,23.0,21.0,1015.92,0.0,2.0,2.0,113.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 17:30,18.0,73.0,15.8,20.8,22.7,20.8,1015.92,0.0,0.0,2.0,113.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 17:35,18.4,73.0,16.2,21.3,23.3,21.2,1015.92,0.0,0.0,2.0,113.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 17:40,18.7,73.0,16.4,21.6,23.7,21.5,1015.92,0.0,0.0,0.0,113.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 17:45,18.0,73.0,15.8,20.8,22.7,20.8,1015.92,0.0,3.0,2.0,113.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 17:50,17.8,73.0,15.6,20.6,22.4,20.6,1015.92,0.0,3.0,2.0,113.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 17:55,17.7,73.0,15.5,20.5,22.3,20.5,1015.92,0.0,3.0,2.0,113.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 18:00,18.1,73.0,15.9,20.9,22.8,20.9,1016.26,0.0,0.0,2.0,113.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 18:05,17.9,73.0,15.7,20.8,22.6,20.7,1016.26,0.0,3.0,2.0,113.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 18:10,17.8,73.0,15.6,20.6,22.4,20.6,1016.59,0.0,5.0,3.0,113.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 18:15,17.7,73.0,15.5,20.5,22.3,20.5,1016.59,0.0,0.0,2.0,113.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 18:20,18.0,73.0,15.8,20.8,22.7,20.8,1016.59,0.0,2.0,2.0,113.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 18:25,17.8,73.0,15.6,20.6,22.4,20.6,1016.59,0.0,3.0,0.0,113.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 18:30,17.4,73.0,15.2,20.2,21.9,20.2,1016.59,0.0,3.0,3.0,113.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 18:35,17.6,73.0,15.4,20.4,22.2,20.4,1016.59,0.0,0.0,0.0,113.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 18:40,17.8,73.0,15.6,20.6,22.4,20.6,1016.59,0.0,0.0,2.0,248.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 18:45,17.5,73.0,15.3,20.3,22.0,20.3,1016.59,0.0,0.0,0.0,248.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 18:50,17.7,73.0,15.5,20.5,22.3,20.5,1016.93,0.0,2.0,0.0,203.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 18:55,17.8,73.0,15.6,20.6,22.4,20.6,1016.93,0.0,0.0,0.0,203.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 19:00,17.5,73.0,15.3,20.3,22.0,20.3,1016.93,0.0,0.0,2.0,158.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 19:05,17.5,73.0,15.3,20.3,22.0,20.3,1016.93,0.0,6.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 19:10,17.8,73.0,15.6,20.6,22.4,20.6,1017.27,0.0,0.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 19:15,17.6,73.0,15.4,20.4,22.2,20.4,1017.27,0.0,3.0,0.0,135.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 19:20,17.2,73.0,15.0,19.9,21.6,20.0,1017.27,0.0,5.0,3.0,135.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 19:25,17.1,73.0,14.9,19.8,21.4,19.9,1017.27,0.0,3.0,3.0,135.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/13/06 19:30,17.3,73.0,15.1,20.1,21.8,20.1,1017.27,0.0,5.0,2.0,135.0,,,,,,,,,
